id,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
/u/139204,['Data Analysis & Statistics'],['Software Development'],"['Mechanical Engineering', 'Mechanical Engineering']","['Mechanical Engineering', 'Mechanical Engineering', 'Data Analysis']",,,,,,,,,,,,,,,,,,,,,,,
/u/54335,"['Software Development', 'Machine Learning']",,,,,,,,,,,,,,,,,,,,,,,,,,
/u/278296,"['Software Development', 'Probability and Statistics', 'Data Analysis', 'Data Analysis', 'Machine Learning', 'Data Analysis', 'Finance', 'Data Analysis & Statistics', 'Data Analysis & Statistics', 'Data Analysis & Statistics', 'Algorithms']",,,,,,,,,,,,,,,,,,,,,,,,,,
/u/169379,['Biology & Life Sciences'],,,,,,,,,,,,,,,,,,,,,,,,,,
/u/53490,"['History', 'Architecture', 'https://www.class-central.com/mooc/2434/edx--integrated-health-management-strategies-for-menopause', 'Language']","['Engineering', 'Environmental Studies']",,,,,,,,,,,,,,,,,,,,,,,,,
/u/39405,"['History', 'Art & Culture', 'Art & Culture', 'Biology & Life Sciences']",,,,,,,,,,,,,,,,,,,,,,,,,,
/u/153975,"['Philosophy', 'Marketing']",,,,,,,,,,,,,,,,,,,,,,,,,,
/u/259344,"['Music and Art', 'Physics and Astronomy', 'Design and Product', 'History', 'History', 'Governance and Society', 'Music and Art']",,,,,,,,,,,,,,,,,,,,,,,,,,
/u/91224,['Business Strategy'],,,,,,,,,,,,,,,,,,,,,,,,,,
/u/407312,['Psychology'],,,,,,,,,,,,,,,,,,,,,,,,,,
/u/192698,"['Psychology', 'Nutrition', 'Personal Development', 'Marketing', 'Psychology', 'Psychology', 'Music and Art', 'Music and Art', 'Music and Art', 'Philosophy', 'Personal Development', 'Philosophy & Ethics', 'Business & Management', 'Music', 'Music', 'Biology & Life Sciences', 'Psychology']",['Music and Art'],"['Leadership and Management', 'Science']",,,,,,,,,,,,,,,,,,,,,,,,
/u/269641,"['History', 'History', 'History', 'History', 'Governance and Society', 'History', 'Music and Art', 'History', 'History', 'History', 'Music and Art', 'Music and Art', 'Music and Art', 'History', 'Philosophy', 'Personal Development', 'Philosophy', 'Music and Art', 'History', 'History', 'Business & Management', 'History', 'Art & Culture', 'Literature', 'Literature', 'History', 'History', 'Humanities', 'Humanities']","['Philosophy', 'History', 'History', 'History']","['Personal Development', 'Music and Art', 'Architecture', 'History']",,,,,,,,,,,,,,,,,,,,,,,,
/u/433212,"['History', 'Business Essentials', 'Governance and Society', 'Leadership and Management', 'Personal Development', 'Psychology', 'Governance and Society']",,,,,,,,,,,,,,,,,,,,,,,,,,
/u/282529,"['History', 'Nutrition']",['Personal Development'],"['Governance and Society', 'Leadership and Management']",['Personal Development'],,,,,,,,,,,,,,,,,,,,,,,
/u/163690,"['Biology & Life Sciences', 'Biology & Life Sciences', 'Biology & Life Sciences', 'Biology & Life Sciences', 'Biology & Life Sciences', 'Biology & Life Sciences', 'Data Analysis & Statistics']",,,,,,,,,,,,,,,,,,,,,,,,,,
/@adelyne,['Data Analysis & Statistics'],,,,,,,,,,,,,,,,,,,,,,,,,,
/u/267783,['Data Analysis'],,,,,,,,,,,,,,,,,,,,,,,,,,
/u/141333,"['Data Analysis', 'Law', 'Data Analysis', 'Probability and Statistics', 'Software Development', 'Nutrition', 'Other Languages', 'Data Analysis', 'Nutrition', 'Machine Learning', 'Data Analysis', 'Data Analysis', 'Data Analysis', 'Economics', 'Research Methods', 'Computer Security and Networks', 'Data Analysis & Statistics', 'Machine Learning', 'History', 'Electrical Engineering', 'Data Analysis & Statistics', 'Computer Security and Networks', 'Data Analysis & Statistics', 'Probability and Statistics', 'Economics', 'Music and Art', 'Probability and Statistics', 'Data Analysis', 'Probability and Statistics', 'Software Development', 'Probability and Statistics', 'Data Analysis', 'Electrical Engineering', 'Data Analysis', 'Machine Learning', 'Physics and Astronomy', 'Nutrition', 'Machine Learning', 'Software Development', 'Software Development', 'Mobile and Web Development', 'Mobile and Web Development', 'Software Development', 'Software Development', 'Design and Product', 'Data Analysis', 'Data Analysis', 'Machine Learning', 'Machine Learning', 'Mobile and Web Development', 'Software Development', 'Data Analysis', 'Data Analysis', 'Data Analysis', 'Data Analysis', 'Mobile and Web Development', 'Electrical Engineering', 'Software Development', 'Machine Learning', 'Data Analysis', 'Biology', 'Physics and Astronomy', 'Software Development', 'Data Analysis', 'Software Development', 'Software Development', 'Data Analysis', 'Data Analysis', 'Software Development', 'Data Analysis', 'Machine Learning', 'Data Analysis', 'Personal Development', 'Data Analysis', 'Leadership and Management', 'Machine Learning', 'Music and Art', 'Economics', 'Music and Art', 'Psychology', 'Software Development', 'Data Analysis', 'Data Analysis', 'Data Analysis', 'Software Development', 'Data Analysis', 'Data Analysis', 'Machine Learning', 'Data Analysis', 'Chemistry', 'Computer Science', 'Software Development', 'Economics', 'Computer Science', 'Computer Science', 'Data Analysis & Statistics', 'Math and Logic', 'Machine Learning', 'Data Analysis & Statistics', 'Computer Science', 'Humanities', 'Biology & Life Sciences', 'Data Analysis & Statistics', 'Chemistry', 'Computer Science', 'Computer Science', 'Engineering', 'Data Analysis & Statistics', 'Computer Science', 'NA', 'Computer Science', 'Music and Art', 'Probability and Statistics', 'Data Analysis', 'Computer Science', 'Mobile and Web Development', 'Data Analysis', 'Software Development', 'Sociology', 'Machine Learning', 'Computer Science', 'Computer Science', 'Math and Logic', 'Data Analysis & Statistics', 'Personal Development', 'Probability and Statistics', 'Computer Science', 'Data Analysis & Statistics', 'Data Analysis & Statistics', 'Machine Learning', 'Algorithms', 'Algorithms', 'Algorithms']","['Data Analysis', 'Data Analysis']",,,,,,,,,,,,,,,,,,,,,,,,,
/u/219860,['Finance'],,,,,,,,,,,,,,,,,,,,,,,,,,
/u/116091,"['History', 'History', 'Music']",['Data Analysis'],,,,,,,,,,,,,,,,,,,,,,,,,
/u/395433,[],,,,,,,,,,,,,,,,,,,,,,,,,,
/u/424930,['Mechanical Engineering'],,,,,,,,,,,,,,,,,,,,,,,,,,
/u/76013,['Algorithms'],['Electronics'],"['Electronics', 'Electronics']",['Mechanical Engineering'],['Mechanical Engineering'],['Mechanical Engineering'],,,,,,,,,,,,,,,,,,,,,
/u/415840,['Mechanical Engineering'],,,,,,,,,,,,,,,,,,,,,,,,,,
/u/416913,['Mechanical Engineering'],,,,,,,,,,,,,,,,,,,,,,,,,,
/u/416056,['Mechanical Engineering'],,,,,,,,,,,,,,,,,,,,,,,,,,
/u/431566,['Mechanical Engineering'],,,,,,,,,,,,,,,,,,,,,,,,,,
/u/209565,"['Mechanical Engineering', 'Mechanical Engineering']",,,,,,,,,,,,,,,,,,,,,,,,,,
/u/415761,['Mechanical Engineering'],,,,,,,,,,,,,,,,,,,,,,,,,,
/u/415707,['Mechanical Engineering'],,,,,,,,,,,,,,,,,,,,,,,,,,
/u/196098,['Mechanical Engineering'],,,,,,,,,,,,,,,,,,,,,,,,,,
/u/415766,['Mechanical Engineering'],,,,,,,,,,,,,,,,,,,,,,,,,,
/u/416108,"['Mechanical Engineering', 'Mechanical Engineering', 'Mechanical Engineering', 'Mechanical Engineering', 'Mechanical Engineering']",,,,,,,,,,,,,,,,,,,,,,,,,,
/u/415845,['Mechanical Engineering'],,,,,,,,,,,,,,,,,,,,,,,,,,
/u/54126,"['Business & Management', 'Physics', 'Energy & Earth Sciences', 'Physics', 'Humanities', 'Law']","['Economics', 'Leadership and Management', 'Economics', 'Physics', 'Economics', 'Business & Management']",['Finance'],"['Economics', 'Health & Safety']",,,,,,,,,,,,,,,,,,,,,,,
/u/123037,"['Governance and Society', 'Personal Development']",,,,,,,,,,,,,,,,,,,,,,,,,,
/u/240862,"['Mobile and Web Development', 'Mobile and Web Development', 'Mobile and Web Development']","['Software Development', 'Mobile and Web Development']",['Mobile and Web Development'],,,,,,,,,,,,,,,,,,,,,,,,
/u/130936,"['Data Analysis & Statistics', 'Computer Science']",,,,,,,,,,,,,,,,,,,,,,,,,,
/u/146202,['Mobile and Web Development'],,,,,,,,,,,,,,,,,,,,,,,,,,
/u/216914,['Mobile and Web Development'],,,,,,,,,,,,,,,,,,,,,,,,,,
/u/230316,"['Mobile and Web Development', 'Biology & Life Sciences', 'Music']",['Design and Product'],,,,,,,,,,,,,,,,,,,,,,,,,
/u/92895,['Finance'],,,,,,,,,,,,,,,,,,,,,,,,,,
/u/114544,['Physics and Astronomy'],"['Psychology', 'Learning English', 'Biology', 'Personal Development']",['Biology'],,,,,,,,,,,,,,,,,,,,,,,,
/u/415006,['Biology'],,,,,,,,,,,,,,,,,,,,,,,,,,
/u/415262,['Biology'],,,,,,,,,,,,,,,,,,,,,,,,,,
/u/445903,['Biology'],,,,,,,,,,,,,,,,,,,,,,,,,,
/u/430703,['Biology'],,,,,,,,,,,,,,,,,,,,,,,,,,
/u/441033,['Biology'],,,,,,,,,,,,,,,,,,,,,,,,,,
/u/443325,['Biology'],,,,,,,,,,,,,,,,,,,,,,,,,,
/u/414581,['Biology'],,,,,,,,,,,,,,,,,,,,,,,,,,
/u/414624,['Biology'],,,,,,,,,,,,,,,,,,,,,,,,,,
/u/415872,['Biology'],,,,,,,,,,,,,,,,,,,,,,,,,,
/u/419403,['Biology'],,,,,,,,,,,,,,,,,,,,,,,,,,
/u/415665,['Biology'],,,,,,,,,,,,,,,,,,,,,,,,,,
/u/414588,['Biology'],,,,,,,,,,,,,,,,,,,,,,,,,,
/u/414715,['Biology'],,,,,,,,,,,,,,,,,,,,,,,,,,
/u/414584,['Biology'],,,,,,,,,,,,,,,,,,,,,,,,,,
/u/414800,['Biology'],,,,,,,,,,,,,,,,,,,,,,,,,,
/u/470666,['Biology'],,,,,,,,,,,,,,,,,,,,,,,,,,
/u/415565,['Biology'],,,,,,,,,,,,,,,,,,,,,,,,,,
/u/414597,['Biology'],,,,,,,,,,,,,,,,,,,,,,,,,,
/u/414710,['Biology'],,,,,,,,,,,,,,,,,,,,,,,,,,
/u/414637,['Biology'],,,,,,,,,,,,,,,,,,,,,,,,,,
/u/414681,['Biology'],,,,,,,,,,,,,,,,,,,,,,,,,,
/u/414628,['Biology'],,,,,,,,,,,,,,,,,,,,,,,,,,
/u/414787,['Biology'],,,,,,,,,,,,,,,,,,,,,,,,,,
/u/420608,['Biology'],,,,,,,,,,,,,,,,,,,,,,,,,,
/u/415245,['Biology'],,,,,,,,,,,,,,,,,,,,,,,,,,
/u/415271,['Biology'],,,,,,,,,,,,,,,,,,,,,,,,,,
/u/414635,['Biology'],,,,,,,,,,,,,,,,,,,,,,,,,,
/u/414697,['Biology'],,,,,,,,,,,,,,,,,,,,,,,,,,
/u/415457,['Biology'],,,,,,,,,,,,,,,,,,,,,,,,,,
/u/414587,['Biology'],,,,,,,,,,,,,,,,,,,,,,,,,,
/u/414746,['Biology'],,,,,,,,,,,,,,,,,,,,,,,,,,
/u/414668,['Biology'],,,,,,,,,,,,,,,,,,,,,,,,,,
/u/414741,['Biology'],,,,,,,,,,,,,,,,,,,,,,,,,,
/u/414575,['Biology'],,,,,,,,,,,,,,,,,,,,,,,,,,
/u/415173,['Biology'],,,,,,,,,,,,,,,,,,,,,,,,,,
/u/419777,['Biology'],,,,,,,,,,,,,,,,,,,,,,,,,,
/u/414634,['Biology'],,,,,,,,,,,,,,,,,,,,,,,,,,
/u/420390,['Biology'],,,,,,,,,,,,,,,,,,,,,,,,,,
/u/415284,['Biology'],,,,,,,,,,,,,,,,,,,,,,,,,,
/u/414701,['Biology'],,,,,,,,,,,,,,,,,,,,,,,,,,
/u/414660,['Biology'],,,,,,,,,,,,,,,,,,,,,,,,,,
/u/447809,['Biology'],,,,,,,,,,,,,,,,,,,,,,,,,,
/u/415100,['Biology'],,,,,,,,,,,,,,,,,,,,,,,,,,
/u/259807,['Biology'],,,,,,,,,,,,,,,,,,,,,,,,,,
/u/414570,['Biology'],,,,,,,,,,,,,,,,,,,,,,,,,,
/u/414567,['Biology'],,,,,,,,,,,,,,,,,,,,,,,,,,
/u/105038,['Biology'],,,,,,,,,,,,,,,,,,,,,,,,,,
/u/414636,['Biology'],,,,,,,,,,,,,,,,,,,,,,,,,,
/u/414582,['Biology'],,,,,,,,,,,,,,,,,,,,,,,,,,
/u/65935,['Biology'],['Personal Development'],,,,,,,,,,,,,,,,,,,,,,,,,
/u/416601,['Biology'],,,,,,,,,,,,,,,,,,,,,,,,,,
/u/417289,['Biology'],,,,,,,,,,,,,,,,,,,,,,,,,,
/u/420917,['Biology'],,,,,,,,,,,,,,,,,,,,,,,,,,
/u/416673,['Biology'],,,,,,,,,,,,,,,,,,,,,,,,,,
/u/415362,['Biology'],,,,,,,,,,,,,,,,,,,,,,,,,,
/u/423297,['Biology'],,,,,,,,,,,,,,,,,,,,,,,,,,
/u/384533,['Personal Development'],,,,,,,,,,,,,,,,,,,,,,,,,,
/u/461206,['Medicine & Healthcare'],,,,,,,,,,,,,,,,,,,,,,,,,,
/u/457,"['Medicine & Healthcare', 'Chemistry', 'Medicine & Healthcare', 'Biology & Life Sciences', 'Health & Safety', 'Personal Development']",,,,,,,,,,,,,,,,,,,,,,,,,,
/u/205440,['Medicine & Healthcare'],,,,,,,,,,,,,,,,,,,,,,,,,,
/u/88954,"['Medicine & Healthcare', 'Biology', 'Health & Safety']",,,,,,,,,,,,,,,,,,,,,,,,,,
/u/356419,"['Medicine & Healthcare', 'Math and Logic', 'Software Development', 'Software Development', 'Data Analysis & Statistics', 'Medicine & Healthcare', 'Medicine & Healthcare', 'Computer Science', 'Computer Science', 'Machine Learning', 'Probability and Statistics', 'Computer Science', 'Algorithms']","['Bioinformatics', 'Electrical Engineering', 'Probability and Statistics', 'Bioinformatics', 'Data Analysis', 'Personal Development', 'Math and Logic', 'Software Development', 'Data Analysis & Statistics']",['Chemistry'],,,,,,,,,,,,,,,,,,,,,,,,
/u/122893,"['Medicine & Healthcare', 'Medicine & Healthcare', 'Medicine & Healthcare']",,,,,,,,,,,,,,,,,,,,,,,,,,
/u/87424,['Biology'],"['Medicine & Healthcare', 'Medicine & Healthcare']",['Medicine & Healthcare'],['Medicine & Healthcare'],"['Music and Art', 'Music and Art', 'Music and Art']",,,,,,,,,,,,,,,,,,,,,,
/u/66790,"['Medicine & Healthcare', 'Medicine & Healthcare']",,,,,,,,,,,,,,,,,,,,,,,,,,
/u/135508,"['Computer Science', 'Computer Science', 'Computer Science']",,,,,,,,,,,,,,,,,,,,,,,,,,
/u/36210,"['Business Essentials', 'NA']",,,,,,,,,,,,,,,,,,,,,,,,,,
/u/190600,"['Law', 'History', 'Economics', 'Psychology', 'Economics', 'Machine Learning', 'Governance and Society', 'Math and Logic', 'NA', 'NA', 'Philosophy', 'Economics', 'Economics']","['History', 'Machine Learning', 'Machine Learning', 'Philosophy', 'https://www.class-central.com/mooc/5855/edx-introduction-to-apache-spark']",,,,,,,,,,,,,,,,,,,,,,,,,
/u/286691,['Law'],,,,,,,,,,,,,,,,,,,,,,,,,,
/u/193472,['Law'],"['Law', 'Law']",,,,,,,,,,,,,,,,,,,,,,,,,
/u/79814,"['Law', 'Law', 'Law']","['Law', 'Law', 'Finance', 'Computer Security and Networks', 'Law']",['Law'],,,,,,,,,,,,,,,,,,,,,,,,
/u/163199,"['Law', 'History', 'History', 'Economics', 'Psychology', 'Economics', 'Machine Learning', 'Machine Learning', 'Governance and Society', 'Data Analysis', 'Philosophy', 'Software Development', 'Philosophy', 'Math and Logic', 'https://www.class-central.com/mooc/736/coursera-unpredictable-randomness-chance-and-free-will', 'NA', 'Philosophy', 'Economics', 'Data Analysis & Statistics', 'Data Analysis & Statistics', 'Economics']","['History', 'History']",['Economics & Finance'],,,,,,,,,,,,,,,,,,,,,,,,
/u/52128,"['https://www.class-central.com/mooc/5237/coursera-ancient-philosophy-plato-his-predecessors', 'History', 'Math and Logic']",,,,,,,,,,,,,,,,,,,,,,,,,,
/u/275771,"['Probability and Statistics', 'Data Analysis', 'Data Analysis', 'Data Analysis', 'Data Analysis', 'Data Analysis', 'Personal Development']","['Probability and Statistics', 'Data Analysis', 'Machine Learning', 'Machine Learning', 'Computer Science']","['Computer Science', 'Learning English', 'Electrical Engineering', 'Computer Science', 'Business & Management', 'Art & Culture']","['Nutrition', 'Personal Development', 'Social Sciences']",['https://www.class-central.com/mooc/1652/coursera---shi-ji-1'],,,,,,,,,,,,,,,,,,,,,,
/u/168801,['Governance and Society'],,,,,,,,,,,,,,,,,,,,,,,,,,
/u/356329,['Governance and Society'],,,,,,,,,,,,,,,,,,,,,,,,,,
/u/81343,['Economics'],,,,,,,,,,,,,,,,,,,,,,,,,,
/u/120642,"['Business & Management', 'Economics']",,,,,,,,,,,,,,,,,,,,,,,,,,
/u/143261,['Energy & Earth Sciences'],['Physics and Astronomy'],,,,,,,,,,,,,,,,,,,,,,,,,
/u/39560,"['Mechanical Engineering', 'Learning English', 'Mechanical Engineering', 'Business Essentials', 'Engineering']","['Personal Development', 'Business & Management']","['Psychology', 'Communication']",['Math'],"['Engineering', 'NA']","['https://www.class-central.com/mooc/911/coursera-moralities-of-everyday-life', 'Engineering', 'Biology & Life Sciences', 'Science']",,,,,,,,,,,,,,,,,,,,,
/u/128452,"['Governance and Society', 'Education', 'Literature', 'Humanities']",['Art & Culture'],"['Education', 'Art & Culture']",['Personal Development'],['Communication'],"['Education & Teacher Training', 'Psychology']",['Music and Art'],,,,,,,,,,,,,,,,,,,,
/u/65038,"['Education', 'Education', 'Education', 'Humanities', 'Humanities', 'Humanities', 'Humanities']",,,,,,,,,,,,,,,,,,,,,,,,,,
/u/137899,"['Education', 'Other Languages', 'Education', 'Governance and Society', 'Personal Development']",['Education'],,,,,,,,,,,,,,,,,,,,,,,,,
/u/408263,['Leadership and Management'],,,,,,,,,,,,,,,,,,,,,,,,,,
/@ken,"['Algorithms', 'Finance']",,,,,,,,,,,,,,,,,,,,,,,,,,
/u/54543,"['Software Development', 'Algorithms', 'Algorithms', 'Computer Security and Networks', 'Software Development', 'Machine Learning', 'NA']",,,,,,,,,,,,,,,,,,,,,,,,,,
/u/193548,['Data Analysis'],,,,,,,,,,,,,,,,,,,,,,,,,,
/u/90128,"['Clinical Science', 'Health & Safety']",['Medicine & Healthcare'],['Medicine & Healthcare'],,,,,,,,,,,,,,,,,,,,,,,,
/u/360771,"['Mechanical Engineering', 'Mechanical Engineering', 'Psychology', 'Entrepreneurship', 'Governance and Society']",,,,,,,,,,,,,,,,,,,,,,,,,,
/u/243533,"['Mechanical Engineering', 'Software Development']","['Software Development', 'Data Analysis', 'Algorithms', 'Software Development', 'Mobile and Web Development', 'Mobile and Web Development', 'Machine Learning', 'Software Development', 'Software Development', 'Machine Learning', 'Software Development', 'Software Development', 'Machine Learning']",['Medicine & Healthcare'],"['Personal Development', 'Personal Development']",,,,,,,,,,,,,,,,,,,,,,,
/u/434822,['Learning English'],,,,,,,,,,,,,,,,,,,,,,,,,,
/u/259691,"['Learning English', 'Education', 'Education']",,,,,,,,,,,,,,,,,,,,,,,,,,
/u/241758,['Law'],,,,,,,,,,,,,,,,,,,,,,,,,,
/u/281306,"['Machine Learning', 'Machine Learning']",,,,,,,,,,,,,,,,,,,,,,,,,,
/u/247255,"['Machine Learning', 'Economics', 'Economics', 'Machine Learning', 'Data Analysis', 'Economics', 'Data Analysis']",,,,,,,,,,,,,,,,,,,,,,,,,,
/u/165202,['Biology'],,,,,,,,,,,,,,,,,,,,,,,,,,
/u/116166,['Software Development'],['Biology'],,,,,,,,,,,,,,,,,,,,,,,,,
/u/231599,"['Biology', 'Marketing']",['Business Essentials'],,,,,,,,,,,,,,,,,,,,,,,,,
/u/62802,['Machine Learning'],,,,,,,,,,,,,,,,,,,,,,,,,,
/u/363708,['Personal Development'],['Software Development'],,,,,,,,,,,,,,,,,,,,,,,,,
/u/437630,['Software Development'],,,,,,,,,,,,,,,,,,,,,,,,,,
/u/194317,"['Business Strategy', 'Entrepreneurship']","['Software Development', 'Business Essentials', 'Business Strategy']",,,,,,,,,,,,,,,,,,,,,,,,,
/u/294741,['Software Development'],"['Software Development', 'Software Development', 'Software Development', 'Machine Learning', 'Personal Development']",['Software Development'],,,,,,,,,,,,,,,,,,,,,,,,
/u/139446,['Personal Development'],['Software Development'],['Software Development'],,,,,,,,,,,,,,,,,,,,,,,,
/u/287049,"['Software Development', 'Physics and Astronomy', 'Software Development', 'Software Development', 'Software Development', 'Physics and Astronomy', 'Physics and Astronomy', 'Software Development']",,,,,,,,,,,,,,,,,,,,,,,,,,
/u/183701,['Algorithms'],,,,,,,,,,,,,,,,,,,,,,,,,,
/u/207673,"['Software Development', 'Software Development', 'Mobile and Web Development', 'Mobile and Web Development', 'Algorithms', 'Software Development', 'Computer Science', 'Computer Science', 'Algorithms']",,,,,,,,,,,,,,,,,,,,,,,,,,
/u/426661,"['Software Development', 'Economics']",,,,,,,,,,,,,,,,,,,,,,,,,,
/u/187439,['Design and Product'],['Business & Management'],['Software Development'],,,,,,,,,,,,,,,,,,,,,,,,
/u/35262,['Biology'],,,,,,,,,,,,,,,,,,,,,,,,,,
/u/78296,['Philosophy'],,,,,,,,,,,,,,,,,,,,,,,,,,
/u/270128,"['Biology', 'Medicine & Healthcare', 'Medicine & Healthcare', 'Computer Science']",,,,,,,,,,,,,,,,,,,,,,,,,,
/u/73990,['Software Development'],['Software Development'],,,,,,,,,,,,,,,,,,,,,,,,,
/u/217506,['Software Development'],,,,,,,,,,,,,,,,,,,,,,,,,,
/u/228839,['Software Development'],,,,,,,,,,,,,,,,,,,,,,,,,,
/u/255141,"['Software Development', 'Software Development']",,,,,,,,,,,,,,,,,,,,,,,,,,
/u/39815,['Nutrition'],,,,,,,,,,,,,,,,,,,,,,,,,,
/u/206336,['Nutrition'],,,,,,,,,,,,,,,,,,,,,,,,,,
/u/248250,['Nutrition'],,,,,,,,,,,,,,,,,,,,,,,,,,
/u/179063,['Education'],,,,,,,,,,,,,,,,,,,,,,,,,,
/u/228482,['Education'],,,,,,,,,,,,,,,,,,,,,,,,,,
/u/156861,['Health & Safety'],,,,,,,,,,,,,,,,,,,,,,,,,,
/u/216099,['Medicine & Healthcare'],,,,,,,,,,,,,,,,,,,,,,,,,,
/u/236967,['Biology'],,,,,,,,,,,,,,,,,,,,,,,,,,
/u/452850,"['Other Languages', 'Personal Development', 'Marketing', 'Other Languages', 'Other Languages']",['Data Analysis'],,,,,,,,,,,,,,,,,,,,,,,,,
/u/132276,"['Other Languages', 'Economics']",,,,,,,,,,,,,,,,,,,,,,,,,,
/u/162715,['Social Sciences'],"['Other Languages', 'Psychology']",,,,,,,,,,,,,,,,,,,,,,,,,
/u/31593,['Other Languages'],,,,,,,,,,,,,,,,,,,,,,,,,,
