cliq,freq
"['Computer Science', 'Computer Science', 'History']",60
"['Computer Science', 'Engineering', 'Leadership and Management']",60
"['Computer Science', 'Computer Science', 'Mobile and Web Development']",59
"['Biology & Life Sciences', 'Data Analysis & Statistics', 'Engineering']",59
"['Computer Science', 'Computer Science', 'Math']",59
"['Art & Culture', 'Computer Science', 'Social Sciences']",59
"['Computer Science', 'Computer Science', 'Music and Art']",58
"['Art & Culture', 'Computer Science', 'Computer Science']",58
"['Biology & Life Sciences', 'Biology & Life Sciences', 'Engineering']",58
"['Biology & Life Sciences', 'Computer Science', 'Science']",57
"['Computer Science', 'Social Sciences', 'Social Sciences']",57
"['Computer Science', 'Economics', 'Engineering']",56
"['Computer Science', 'Mobile and Web Development', 'Social Sciences']",56
"['Computer Science', 'Music and Art', 'Social Sciences']",56
"['Biology & Life Sciences', 'Data Analysis & Statistics', 'Social Sciences']",55
"['Biology & Life Sciences', 'Biology & Life Sciences', 'Business & Management']",55
"['Biology & Life Sciences', 'Computer Science', 'Mechanical Engineering']",54
"['Computer Science', 'Electronics', 'Engineering']",54
"['Business & Management', 'Computer Science', 'History']",54
"['Business & Management', 'Engineering', 'Social Sciences']",54
"['Engineering', 'History', 'Social Sciences']",53
"['Engineering', 'Social Sciences', 'Software Development']",52
"['Computer Science', 'Engineering', 'History']",52
"['Biology & Life Sciences', 'Law', 'Social Sciences']",52
"['Biology & Life Sciences', 'Engineering', 'Law']",52
"['Engineering', 'Math', 'Social Sciences']",52
"['Computer Science', 'History', 'Software Development']",51
"['Computer Science', 'Math', 'Software Development']",51
"['Computer Science', 'Data Analysis', 'Social Sciences']",51
"['Computer Science', 'Law', 'Social Sciences']",51
"['Business & Management', 'Computer Science', 'Math']",51
"['Biology & Life Sciences', 'Engineering', 'Software Development']",50
"['Computer Science', 'Data Analysis & Statistics', 'Leadership and Management']",50
"['Computer Science', 'Engineering', 'Math']",50
"['Art & Culture', 'Computer Science', 'Software Development']",49
"['Computer Science', 'Data Analysis & Statistics', 'Economics']",49
"['Computer Science', 'Mobile and Web Development', 'Software Development']",48
"['Computer Science', 'Music and Art', 'Software Development']",48
"['Computer Science', 'Data Analysis & Statistics', 'Electronics']",48
"['Computer Science', 'Science', 'Social Sciences']",48
"['Business & Management', 'Computer Science', 'Leadership and Management']",48
"['Business & Management', 'Computer Science', 'Economics']",47
"['Business & Management', 'Computer Science', 'Electronics']",47
"['Business & Management', 'Computer Science', 'Data Analysis']",47
"['Biology & Life Sciences', 'Computer Science', 'Philosophy & Ethics']",47
"['Art & Culture', 'Biology & Life Sciences', 'Social Sciences']",47
"['Biology & Life Sciences', 'Engineering', 'Health & Safety']",47
"['Biology & Life Sciences', 'Business & Management', 'Software Development']",46
"['Computer Science', 'Mechanical Engineering', 'Social Sciences']",46
"['Biology & Life Sciences', 'History', 'Law']",46
"['Biology & Life Sciences', 'History', 'Software Development']",45
"['Biology & Life Sciences', 'Math', 'Software Development']",45
"['Business & Management', 'Computer Science', 'Mobile and Web Development']",45
"['Computer Science', 'Computer Science', 'Data Analysis']",45
"['Computer Science', 'Data Analysis', 'Engineering']",45
"['Biology & Life Sciences', 'Computer Science', 'Humanities']",45
"['Computer Science', 'Computer Science', 'Law']",44
"['Computer Science', 'Computer Science', 'Mechanical Engineering']",44
"['Computer Science', 'History', 'Math']",44
"['Biology & Life Sciences', 'Law', 'Math']",44
"['Biology & Life Sciences', 'Biology & Life Sciences', 'Software Development']",43
"['Data Analysis & Statistics', 'Social Sciences', 'Software Development']",43
"['Computer Science', 'Computer Science', 'Science']",43
"['Art & Culture', 'Business & Management', 'Computer Science']",43
"['Biology & Life Sciences', 'Leadership and Management', 'Social Sciences']",43
"['Engineering', 'History', 'Math']",43
"['Biology & Life Sciences', 'Computer Science', 'Machine Learning']",42
"['Computer Science', 'Health & Safety', 'Social Sciences']",42
"['Art & Culture', 'Computer Science', 'Engineering']",42
"['Biology & Life Sciences', 'History', 'Psychology']",41
"['Biology & Life Sciences', 'Math', 'Psychology']",41
"['Biology & Life Sciences', 'Biology & Life Sciences', 'Psychology']",41
"['Biology & Life Sciences', 'Computer Science', 'Philosophy']",41
"['Biology & Life Sciences', 'Computer Science', 'Probability and Statistics']",41
"['Biology & Life Sciences', 'Computer Science', 'Energy & Earth Sciences']",41
"['Art & Culture', 'Biology & Life Sciences', 'History']",41
"['Art & Culture', 'Biology & Life Sciences', 'Biology & Life Sciences']",41
"['Art & Culture', 'Biology & Life Sciences', 'Math']",41
"['Biology & Life Sciences', 'Computer Science', 'Physics']",40
"['Business & Management', 'Computer Science', 'Music and Art']",40
"['Biology & Life Sciences', 'Psychology', 'Social Sciences']",39
"['Biology & Life Sciences', 'Health & Safety', 'Social Sciences']",39
"['History', 'Math', 'Social Sciences']",39
"['Engineering', 'Leadership and Management', 'Social Sciences']",39
"['Computer Science', 'Law', 'Software Development']",38
"['Business & Management', 'Social Sciences', 'Software Development']",38
"['Biology & Life Sciences', 'Business & Management', 'Psychology']",38
"['Computer Science', 'Economics', 'Electronics']",38
"['Computer Science', 'Economics', 'Leadership and Management']",38
"['Computer Science', 'Engineering', 'Mobile and Web Development']",38
"['Biology & Life Sciences', 'Data Analysis & Statistics', 'History']",38
"['Biology & Life Sciences', 'Data Analysis & Statistics', 'Math']",38
"['Business & Management', 'Data Analysis & Statistics', 'Social Sciences']",38
"['Architecture', 'Biology & Life Sciences', 'Computer Science']",38
"['Computer Science', 'Electronics', 'Leadership and Management']",38
"['Computer Science', 'Engineering', 'Law']",38
"['Biology & Life Sciences', 'Communication', 'Computer Science']",38
"['Art & Culture', 'Biology & Life Sciences', 'Business & Management']",38
"['Biology & Life Sciences', 'Business & Management', 'Law']",38
"['Art & Culture', 'Biology & Life Sciences', 'Engineering']",38
"['Biology & Life Sciences', 'Engineering', 'Leadership and Management']",38
"['Engineering', 'Law', 'Social Sciences']",38
"['Computer Science', 'Data Analysis', 'Software Development']",37
"['Computer Science', 'Science', 'Software Development']",37
"['Biology & Life Sciences', 'Business & Management', 'Data Analysis & Statistics']",37
"['Business & Management', 'Data Analysis & Statistics', 'Engineering']",37
"['Biology & Life Sciences', 'Biology & Life Sciences', 'Law']",37
"['Engineering', 'Health & Safety', 'Social Sciences']",37
"['Business & Management', 'Engineering', 'History']",37
"['Computer Science', 'Mechanical Engineering', 'Software Development']",36
"['Computer Science', 'Environmental Science and Sustainability', 'Social Sciences']",36
"['Computer Science', 'Engineering', 'Music and Art']",36
"['Biology & Life Sciences', 'Computer Science', 'Physics and Astronomy']",36
"['Biology & Life Sciences', 'Computer Science', 'Language']",36
"['Biology & Life Sciences', 'Computer Science', 'Music']",36
"['Biology & Life Sciences', 'Engineering', 'Engineering']",36
"['Business & Management', 'Engineering', 'Math']",36
"['Art & Culture', 'Biology & Life Sciences', 'Software Development']",35
"['Computer Science', 'Math', 'Mobile and Web Development']",35
"['Data Analysis & Statistics', 'Engineering', 'Software Development']",35
"['Computer Science', 'Math and Logic', 'Social Sciences']",35
"['Art & Culture', 'Computer Science', 'History']",35
"['Art & Culture', 'Computer Science', 'Math']",35
"['Computer Science', 'Engineering', 'Health & Safety']",35
"['Biology & Life Sciences', 'Science', 'Social Sciences']",35
"['Biology & Life Sciences', 'Data Analysis', 'Social Sciences']",35
"['Business & Management', 'History', 'Social Sciences']",35
"['Algorithms', 'Computer Science', 'Social Sciences']",34
"['Computer Science', 'History', 'Mobile and Web Development']",34
"['Data Analysis & Statistics', 'Engineering', 'History']",34
"['Computer Science', 'Electrical Engineering', 'Social Sciences']",34
"['Computer Science', 'Engineering', 'Science']",34
"['Business & Management', 'Math', 'Social Sciences']",34
"['Computer Science', 'Data Analysis & Statistics', 'History']",33
"['Data Analysis & Statistics', 'Engineering', 'Math']",33
"['Computer Science', 'History', 'Leadership and Management']",33
"['Business & Management', 'Computer Science', 'Law']",33
"['Biology & Life Sciences', 'Social Sciences', 'Social Sciences']",33
"['Biology & Life Sciences', 'Engineering', 'Psychology']",32
"['Computer Science', 'Mobile and Web Development', 'Music and Art']",32
"['Art & Culture', 'Computer Science', 'Mobile and Web Development']",32
"['Biology & Life Sciences', 'Mobile and Web Development', 'Social Sciences']",32
"['Biology & Life Sciences', 'Biology & Life Sciences', 'Mobile and Web Development']",32
"['Biology & Life Sciences', 'Business & Management', 'Mobile and Web Development']",32
"['Computer Science', 'Data Analysis & Statistics', 'Math']",32
"['Computer Science', 'Data Analysis & Statistics', 'Health & Safety']",32
"['Animals and Veterinary Science', 'Computer Science', 'Social Sciences']",32
"['Bioinformatics', 'Computer Science', 'Social Sciences']",32
"['Computer Science', 'Ethics', 'Social Sciences']",32
"['Computer Science', 'History', 'Music and Art']",32
"['Art & Culture', 'Computer Science', 'Music and Art']",32
"['Computer Science', 'Math', 'Music and Art']",32
"['Computer Science', 'Engineering', 'Engineering']",32
"['Computer Science', 'Engineering', 'Mechanical Engineering']",32
"['Biology & Life Sciences', 'Music and Art', 'Social Sciences']",32
"['Biology & Life Sciences', 'Health & Safety', 'History']",32
"['Biology & Life Sciences', 'Engineering', 'Science']",32
"['Biology & Life Sciences', 'Data Analysis', 'Engineering']",32
"['Biology & Life Sciences', 'Health & Safety', 'Math']",32
"['Leadership and Management', 'Social Sciences', 'Software Development']",31
"['Computer Science', 'Computer Science', 'Psychology']",31
"['Computer Science', 'Data Analysis', 'Data Analysis & Statistics']",31
"['Business & Management', 'Computer Science', 'Mechanical Engineering']",31
"['Computer Science', 'Leadership and Management', 'Math']",31
"['Biology & Life Sciences', 'Biology & Life Sciences', 'Music and Art']",31
"['Biology & Life Sciences', 'Data Analysis', 'History']",31
"['Biology & Life Sciences', 'History', 'Leadership and Management']",31
"['Biology & Life Sciences', 'Business & Management', 'Data Analysis']",31
"['Biology & Life Sciences', 'Data Analysis', 'Math']",31
"['Biology & Life Sciences', 'Leadership and Management', 'Math']",31
"['Engineering', 'Social Sciences', 'Social Sciences']",31
"['Engineering', 'Engineering', 'Social Sciences']",31
"['Biology & Life Sciences', 'Mobile and Web Development', 'Software Development']",30
"['Computer Science', 'Software Development', 'Software Development']",30
"['Biology & Life Sciences', 'Music and Art', 'Software Development']",30
"['Business & Management', 'Engineering', 'Software Development']",30
"['Business & Management', 'Computer Science', 'Psychology']",30
"['Data Analysis & Statistics', 'History', 'Social Sciences']",30
"['Data Analysis & Statistics', 'Math', 'Social Sciences']",30
"['Data Analysis & Statistics', 'Leadership and Management', 'Social Sciences']",30
"['Computer Science', 'Computer Science', 'Health & Safety']",30
"['Computer Science', 'Engineering', 'Math and Logic']",30
"['Business & Management', 'Computer Science', 'Science']",30
"['Chemistry', 'Computer Science', 'Computer Science']",30
"['Biology & Life Sciences', 'Business & Management', 'Leadership and Management']",30
"['Business & Management', 'History', 'Math']",30
"['Biology & Life Sciences', 'Biology & Life Sciences', 'Biology & Life Sciences']",30
"['Biology & Life Sciences', 'Biology & Life Sciences', 'Chemistry']",30
"['Algorithms', 'Computer Science', 'Computer Science']",29
"['Biology & Life Sciences', 'Psychology', 'Software Development']",29
"['History', 'Social Sciences', 'Software Development']",29
"['Math', 'Social Sciences', 'Software Development']",29
"['Biology & Life Sciences', 'Leadership and Management', 'Software Development']",29
"['Computer Science', 'History', 'Psychology']",29
"['Computer Science', 'Math', 'Psychology']",29
"['Art & Culture', 'Biology & Life Sciences', 'Psychology']",29
"['Computer Science', 'Economics', 'History']",29
"['Art & Culture', 'Computer Science', 'Economics']",29
"['Biology & Life Sciences', 'Economics', 'Social Sciences']",29
"['Computer Science', 'Data Analysis & Statistics', 'Law']",29
"['Computer Science', 'Computer Science', 'Math and Logic']",29
"['Computer Science', 'Computer Science', 'Electrical Engineering']",29
"['Biology & Life Sciences', 'Computer Science', 'Health & Safety']",29
"['Art & Culture', 'Computer Science', 'Leadership and Management']",29
"['Biology & Life Sciences', 'Electronics', 'Social Sciences']",29
"['Biology & Life Sciences', 'History', 'Science']",29
"['Biology & Life Sciences', 'Math', 'Science']",29
"['Biology & Life Sciences', 'Math', 'Philosophy & Ethics']",29
"['Biology & Life Sciences', 'History', 'Philosophy & Ethics']",29
"['Biology & Life Sciences', 'Humanities', 'Math']",29
"['Biology & Life Sciences', 'History', 'Humanities']",29
"['Engineering', 'History', 'Law']",29
"['Engineering', 'Law', 'Math']",29
"['Electronics', 'Social Sciences', 'Software Development']",28
"['Economics', 'Social Sciences', 'Software Development']",28
"['Biology & Life Sciences', 'Law', 'Software Development']",28
"['Computer Science', 'Economics', 'Music and Art']",28
"['Computer Science', 'Economics', 'Math']",28
"['Computer Science', 'Economics', 'Mobile and Web Development']",28
"['Biology & Life Sciences', 'Philosophy', 'Social Sciences']",28
"['Computer Science', 'Electronics', 'Mobile and Web Development']",28
"['Computer Science', 'Leadership and Management', 'Mobile and Web Development']",28
"['Biology & Life Sciences', 'History', 'Mobile and Web Development']",28
"['Biology & Life Sciences', 'Math', 'Mobile and Web Development']",28
"['Biology & Life Sciences', 'Data Analysis & Statistics', 'Software Development']",28
"['Animals and Veterinary Science', 'Computer Science', 'Computer Science']",28
"['Computer Science', 'Computer Science', 'Environmental Science and Sustainability']",28
"['Bioinformatics', 'Computer Science', 'Computer Science']",28
"['Computer Science', 'Computer Science', 'Ethics']",28
"['Computer Science', 'Engineering', 'Environmental Science and Sustainability']",28
"['Computer Science', 'Electronics', 'Music and Art']",28
"['Computer Science', 'Leadership and Management', 'Music and Art']",28
"['Computer Science', 'Electronics', 'History']",28
"['Art & Culture', 'Computer Science', 'Electronics']",28
"['Computer Science', 'Electronics', 'Math']",28
"['Computer Science', 'Data Analysis', 'History']",28
"['Biology & Life Sciences', 'Business & Management', 'Music and Art']",28
"['Art & Culture', 'Engineering', 'Social Sciences']",28
"['Biology & Life Sciences', 'Business & Management', 'Philosophy & Ethics']",28
"['Algorithms', 'Computer Science', 'Data Analysis & Statistics']",27
"['Algorithms', 'Computer Science', 'Engineering']",27
"['Computer Science', 'Psychology', 'Social Sciences']",27
"['Biology & Life Sciences', 'Machine Learning', 'Social Sciences']",27
"['Biology & Life Sciences', 'History', 'Machine Learning']",27
"['Biology & Life Sciences', 'Machine Learning', 'Math']",27
"['Economics', 'Engineering', 'Social Sciences']",27
"['Biology & Life Sciences', 'History', 'Philosophy']",27
"['Biology & Life Sciences', 'Math', 'Philosophy']",27
"['Computer Science', 'Data Analysis & Statistics', 'Math and Logic']",27
"['Biology & Life Sciences', 'Data Analysis & Statistics', 'Health & Safety']",27
"['Biology & Life Sciences', 'Data Analysis & Statistics', 'Law']",27
"['Computer Science', 'History', 'Law']",27
"['Biology & Life Sciences', 'Biology & Life Sciences', 'Data Analysis']",27
"['Biology & Life Sciences', 'Biology & Life Sciences', 'Leadership and Management']",27
"['History', 'Law', 'Social Sciences']",27
"['Data Analysis', 'Engineering', 'Social Sciences']",27
"['Biology & Life Sciences', 'Probability and Statistics', 'Social Sciences']",27
"['Biology & Life Sciences', 'Energy & Earth Sciences', 'Social Sciences']",27
"['Biology & Life Sciences', 'Philosophy & Ethics', 'Social Sciences']",27
"['Biology & Life Sciences', 'Humanities', 'Social Sciences']",27
"['Law', 'Math', 'Social Sciences']",27
"['Business & Management', 'Leadership and Management', 'Social Sciences']",27
"['Biology & Life Sciences', 'Biology & Life Sciences', 'Philosophy & Ethics']",27
"['Biology & Life Sciences', 'Energy & Earth Sciences', 'History']",27
"['Engineering', 'Health & Safety', 'History']",27
"['Biology & Life Sciences', 'Energy & Earth Sciences', 'Math']",27
"['Engineering', 'Health & Safety', 'Math']",27
"['Computer Science', 'Mobile and Web Development', 'Psychology']",26
"['Biology & Life Sciences', 'Mobile and Web Development', 'Psychology']",26
"['Biology & Life Sciences', 'Engineering', 'Machine Learning']",26
"['Computer Science', 'Data Analysis', 'Economics']",26
"['Biology & Life Sciences', 'Engineering', 'Philosophy']",26
"['Biology & Life Sciences', 'Mobile and Web Development', 'Music and Art']",26
"['Art & Culture', 'Biology & Life Sciences', 'Mobile and Web Development']",26
"['Computer Science', 'Data Analysis & Statistics', 'Environmental Science and Sustainability']",26
"['Computer Science', 'Data Analysis & Statistics', 'Science']",26
"['Art & Culture', 'Computer Science', 'Data Analysis & Statistics']",26
"['Computer Science', 'Data Analysis & Statistics', 'Mobile and Web Development']",26
"['Computer Science', 'Data Analysis & Statistics', 'Mechanical Engineering']",26
"['Data Analysis & Statistics', 'Health & Safety', 'Social Sciences']",26
"['Data Analysis & Statistics', 'Engineering', 'Health & Safety']",26
"['Data Analysis & Statistics', 'Engineering', 'Leadership and Management']",26
"['Computer Science', 'Electrical Engineering', 'Engineering']",26
"['Computer Science', 'Health & Safety', 'Software Development']",26
"['Computer Science', 'Law', 'Math']",26
"['Business & Management', 'Computer Science', 'Humanities']",26
"['Biology & Life Sciences', 'Engineering', 'Environmental Science and Sustainability']",26
"['Biology & Life Sciences', 'History', 'Music and Art']",26
"['Art & Culture', 'Biology & Life Sciences', 'Music and Art']",26
"['Biology & Life Sciences', 'Math', 'Music and Art']",26
"['Biology & Life Sciences', 'Biology & Life Sciences', 'Science']",26
"['Biology & Life Sciences', 'Business & Management', 'Science']",26
"['Electronics', 'Engineering', 'Social Sciences']",26
"['Engineering', 'Science', 'Social Sciences']",26
"['Biology & Life Sciences', 'Business & Management', 'Humanities']",26
"['Biology & Life Sciences', 'Biology & Life Sciences', 'Humanities']",26
"['Biology & Life Sciences', 'History', 'Probability and Statistics']",26
"['Biology & Life Sciences', 'Energy & Earth Sciences', 'Engineering']",26
"['Biology & Life Sciences', 'Math', 'Probability and Statistics']",26
"['Biology & Life Sciences', 'Engineering', 'Probability and Statistics']",26
"['Biology & Life Sciences', 'Engineering', 'Philosophy & Ethics']",26
"['Biology & Life Sciences', 'Engineering', 'Humanities']",26
"['Computer Science', 'Psychology', 'Software Development']",25
"['Engineering', 'History', 'Software Development']",25
"['Engineering', 'Math', 'Software Development']",25
"['Art & Culture', 'Computer Science', 'Psychology']",25
"['Biology & Life Sciences', 'Biology & Life Sciences', 'Machine Learning']",25
"['Biology & Life Sciences', 'Biology & Life Sciences', 'Philosophy']",25
"['Chemistry', 'Computer Science', 'Mobile and Web Development']",25
"['Computer Science', 'Data Analysis & Statistics', 'Data Analysis & Statistics']",25
"['Data Analysis & Statistics', 'Law', 'Social Sciences']",25
"['Data Analysis & Statistics', 'Engineering', 'Law']",25
"['Computer Science', 'Environmental Science and Sustainability', 'Software Development']",25
"['Computer Science', 'Data Analysis', 'Math']",25
"['Computer Science', 'Data Analysis', 'Leadership and Management']",25
"['Chemistry', 'Computer Science', 'Math']",25
"['Business & Management', 'Chemistry', 'Computer Science']",25
"['Biology & Life Sciences', 'Business & Management', 'Health & Safety']",25
"['Business & Management', 'Data Analysis', 'Engineering']",25
"['Business & Management', 'Data Analysis', 'Social Sciences']",25
"['Biology & Life Sciences', 'Biology & Life Sciences', 'Energy & Earth Sciences']",25
"['Biology & Life Sciences', 'Biology & Life Sciences', 'Probability and Statistics']",25
"['Algorithms', 'Computer Science', 'Software Development']",24
"['Chemistry', 'Computer Science', 'Software Development']",24
"['Biology & Life Sciences', 'Electronics', 'Software Development']",24
"['Biology & Life Sciences', 'Economics', 'Software Development']",24
"['Biology & Life Sciences', 'Chemistry', 'Software Development']",24
"['Engineering', 'Leadership and Management', 'Software Development']",24
"['Computer Science', 'Music and Art', 'Psychology']",24
"['Chemistry', 'Computer Science', 'Psychology']",24
"['Biology & Life Sciences', 'Music and Art', 'Psychology']",24
"['Biology & Life Sciences', 'Chemistry', 'Psychology']",24
"['Data Analysis & Statistics', 'Economics', 'Social Sciences']",24
"['Biology & Life Sciences', 'Chemistry', 'Mobile and Web Development']",24
"['Animals and Veterinary Science', 'Computer Science', 'Data Analysis & Statistics']",24
"['Computer Science', 'Data Analysis & Statistics', 'Music and Art']",24
"['Bioinformatics', 'Computer Science', 'Data Analysis & Statistics']",24
"['Computer Science', 'Data Analysis & Statistics', 'Ethics']",24
"['Computer Science', 'Data Analysis & Statistics', 'Electrical Engineering']",24
"['Biology & Life Sciences', 'Biology & Life Sciences', 'Data Analysis & Statistics']",24
"['Data Analysis & Statistics', 'Electronics', 'Social Sciences']",24
"['Data Analysis & Statistics', 'Social Sciences', 'Social Sciences']",24
"['Business & Management', 'Computer Science', 'Math and Logic']",24
"['Computer Science', 'Math and Logic', 'Software Development']",24
"['Animals and Veterinary Science', 'Computer Science', 'Engineering']",24
"['Animals and Veterinary Science', 'Computer Science', 'Software Development']",24
"['Computer Science', 'Data Analysis', 'Electronics']",24
"['Business & Management', 'Computer Science', 'Health & Safety']",24
"['Art & Culture', 'Computer Science', 'Data Analysis']",24
"['Bioinformatics', 'Computer Science', 'Engineering']",24
"['Computer Science', 'Engineering', 'Ethics']",24
"['Bioinformatics', 'Computer Science', 'Software Development']",24
"['Computer Science', 'Ethics', 'Software Development']",24
"['Computer Science', 'Electrical Engineering', 'Software Development']",24
"['Computer Science', 'Law', 'Leadership and Management']",24
"['Chemistry', 'Computer Science', 'Social Sciences']",24
"['Chemistry', 'Computer Science', 'History']",24
"['Chemistry', 'Computer Science', 'Music and Art']",24
"['Business & Management', 'Computer Science', 'Philosophy & Ethics']",24
"['Art & Culture', 'Chemistry', 'Computer Science']",24
"['Art & Culture', 'Biology & Life Sciences', 'Law']",24
"['Biology & Life Sciences', 'Health & Safety', 'Law']",24
"['Biology & Life Sciences', 'Chemistry', 'Social Sciences']",24
"['Business & Management', 'Law', 'Social Sciences']",24
"['Engineering', 'Environmental Science and Sustainability', 'Social Sciences']",24
"['Biology & Life Sciences', 'Chemistry', 'History']",24
"['History', 'Law', 'Math']",24
"['Biology & Life Sciences', 'Chemistry', 'Music and Art']",24
"['Biology & Life Sciences', 'Chemistry', 'Math']",24
"['Art & Culture', 'Biology & Life Sciences', 'Chemistry']",24
"['Biology & Life Sciences', 'Business & Management', 'Chemistry']",24
"['Business & Management', 'Engineering', 'Law']",24
"['Social Sciences', 'Social Sciences', 'Software Development']",23
"['Art & Culture', 'Social Sciences', 'Software Development']",23
"['Biology & Life Sciences', 'Data Analysis', 'Software Development']",23
"['Biology & Life Sciences', 'Science', 'Software Development']",23
"['Biology & Life Sciences', 'Business & Management', 'Philosophy']",23
"['Computer Science', 'History', 'Science']",23
"['Computer Science', 'Math', 'Science']",23
"['Computer Science', 'Leadership and Management', 'Science']",23
"['Biology & Life Sciences', 'Environmental Science and Sustainability', 'Social Sciences']",23
"['Business & Management', 'Electronics', 'Social Sciences']",23
"['Biology & Life Sciences', 'Business & Management', 'Probability and Statistics']",23
"['Business & Management', 'Engineering', 'Health & Safety']",23
"['Business & Management', 'Engineering', 'Leadership and Management']",23
"['Law', 'Social Sciences', 'Software Development']",22
"['Business & Management', 'History', 'Software Development']",22
"['Biology & Life Sciences', 'Law', 'Psychology']",22
"['Biology & Life Sciences', 'Business & Management', 'Machine Learning']",22
"['Computer Science', 'Economics', 'Science']",22
"['Computer Science', 'Economics', 'Law']",22
"['Computer Science', 'Economics', 'Mechanical Engineering']",22
"['Computer Science', 'Data Analysis', 'Mobile and Web Development']",22
"['Biology & Life Sciences', 'Data Analysis & Statistics', 'Leadership and Management']",22
"['Business & Management', 'Data Analysis & Statistics', 'History']",22
"['Data Analysis & Statistics', 'History', 'Math']",22
"['Business & Management', 'Data Analysis & Statistics', 'Software Development']",22
"['Computer Science', 'Electronics', 'Science']",22
"['Computer Science', 'Electronics', 'Mechanical Engineering']",22
"['Art & Culture', 'Computer Science', 'Law']",22
"['Computer Science', 'Leadership and Management', 'Mechanical Engineering']",22
"['History', 'Leadership and Management', 'Social Sciences']",22
"['Art & Culture', 'Business & Management', 'Social Sciences']",22
"['Business & Management', 'Health & Safety', 'Social Sciences']",22
"['Health & Safety', 'Math', 'Social Sciences']",22
"['Engineering', 'Engineering', 'History']",22
"['Biology & Life Sciences', 'Business & Management', 'Energy & Earth Sciences']",22
"['Engineering', 'Engineering', 'Math']",22
"['Business & Management', 'Computer Science', 'Machine Learning']",21
"['Biology & Life Sciences', 'Business & Management', 'Economics']",21
"['Business & Management', 'Economics', 'Social Sciences']",21
"['Data Analysis & Statistics', 'Engineering', 'Engineering']",21
