cliq,freq
"['Computer Science', 'Design and Product', 'Environmental Studies']",12
"['Computer Science', 'Design and Product', 'Social Sciences']",12
"['Business & Management', 'Computer Science', 'Design and Product']",12
"['Computer Science', 'Design and Product', 'Law']",12
"['Computer Science', 'Design and Product', 'Education']",12
"['Computer Science', 'Design and Product', 'Software Development']",12
"['Computer Science', 'Design and Product', 'Humanities']",12
"['Communication', 'Computer Science', 'Design and Product']",12
"['Clinical Science', 'Computer Science', 'Math and Logic']",12
"['Clinical Science', 'Computer Science', 'Environmental Studies']",12
"['Clinical Science', 'Computer Science', 'Social Sciences']",12
"['Business & Management', 'Clinical Science', 'Computer Science']",12
"['Clinical Science', 'Computer Science', 'Law']",12
"['Clinical Science', 'Computer Science', 'Education']",12
"['Clinical Science', 'Computer Science', 'Software Development']",12
"['Clinical Science', 'Computer Science', 'Humanities']",12
"['Clinical Science', 'Communication', 'Computer Science']",12
"['Bioinformatics', 'Computer Science', 'Economics']",12
"['Computer Science', 'Economics', 'Music and Art']",12
"['Computer Science', 'Environmental Studies', 'Music and Art']",12
"['Computer Science', 'Law', 'Music and Art']",12
"['Computer Science', 'Governance and Society', 'Music and Art']",12
"['Computer Science', 'Humanities', 'Music and Art']",12
"['Computer Science', 'Environmental Studies', 'Machine Learning']",12
"['Computer Science', 'Law', 'Machine Learning']",12
"['Computer Science', 'Humanities', 'Machine Learning']",12
"['Communication', 'Computer Science', 'Machine Learning']",12
"['Biology', 'Computer Science', 'Math and Logic']",12
"['Computer Science', 'Math and Logic', 'Medicine & Healthcare']",12
"['Computer Science', 'Education & Teacher Training', 'Math and Logic']",12
"['Computer Science', 'Electronics', 'Math and Logic']",12
"['Computer Science', 'Data Analysis', 'Math and Logic']",12
"['Algorithms', 'Computer Science', 'Math and Logic']",12
"['Computer Science', 'Engineering', 'Math and Logic']",12
"['Biology', 'Computer Science', 'Social Sciences']",12
"['Biology', 'Business & Management', 'Computer Science']",12
"['Biology', 'Computer Science', 'Education']",12
"['Biology', 'Computer Science', 'History']",12
"['Biology', 'Computer Science', 'Humanities']",12
"['Computer Science', 'Environmental Studies', 'Medicine & Healthcare']",12
"['Computer Science', 'Education & Teacher Training', 'Environmental Studies']",12
"['Computer Science', 'Data Analysis', 'Environmental Studies']",12
"['Computer Science', 'Environmental Studies', 'Governance and Society']",12
"['Algorithms', 'Computer Science', 'Environmental Studies']",12
"['Computer Science', 'Environmental Studies', 'Physics and Astronomy']",12
"['Computer Science', 'Medicine & Healthcare', 'Social Sciences']",12
"['Computer Science', 'Education & Teacher Training', 'Social Sciences']",12
"['Computer Science', 'Electronics', 'Social Sciences']",12
"['Computer Science', 'Data Analysis', 'Social Sciences']",12
"['Algorithms', 'Computer Science', 'Social Sciences']",12
"['Computer Science', 'Engineering', 'Social Sciences']",12
"['Business & Management', 'Computer Science', 'Medicine & Healthcare']",12
"['Computer Science', 'Education', 'Medicine & Healthcare']",12
"['Computer Science', 'Humanities', 'Medicine & Healthcare']",12
"['Business & Management', 'Computer Science', 'Education & Teacher Training']",12
"['Business & Management', 'Computer Science', 'Electronics']",12
"['Business & Management', 'Computer Science', 'Data Analysis']",12
"['Algorithms', 'Business & Management', 'Computer Science']",12
"['Computer Science', 'Education & Teacher Training', 'Law']",12
"['Computer Science', 'Electronics', 'Law']",12
"['Algorithms', 'Computer Science', 'Law']",12
"['Computer Science', 'Engineering', 'Law']",12
"['Computer Science', 'Law', 'Physics and Astronomy']",12
"['Computer Science', 'Education', 'Education & Teacher Training']",12
"['Computer Science', 'Education', 'Electronics']",12
"['Computer Science', 'Data Analysis', 'Education']",12
"['Algorithms', 'Computer Science', 'Education']",12
"['Computer Science', 'Education', 'Engineering']",12
"['Computer Science', 'Education & Teacher Training', 'Software Development']",12
"['Computer Science', 'Education & Teacher Training', 'Humanities']",12
"['Communication', 'Computer Science', 'Education & Teacher Training']",12
"['Computer Science', 'Electronics', 'Humanities']",12
"['Algorithms', 'Computer Science', 'Software Development']",12
"['Computer Science', 'Data Analysis', 'Humanities']",12
"['Computer Science', 'History', 'Humanities']",12
"['Computer Science', 'Governance and Society', 'Humanities']",12
"['Algorithms', 'Computer Science', 'Humanities']",12
"['Computer Science', 'Engineering', 'Humanities']",12
"['Computer Science', 'Humanities', 'Physics and Astronomy']",12
"['Algorithms', 'Communication', 'Computer Science']",12
"['Communication', 'Computer Science', 'Physics and Astronomy']",12
"['Biology & Life Sciences', 'Environmental Studies', 'Math and Logic']",12
"['Biology & Life Sciences', 'Law', 'Math and Logic']",12
"['Biology & Life Sciences', 'Humanities', 'Math and Logic']",12
"['Biology & Life Sciences', 'Communication', 'Math and Logic']",12
"['Economics & Finance', 'History', 'Math and Logic']",12
"['Computer Science', 'History', 'Philosophy & Ethics']",12
"['Economics & Finance', 'History', 'Philosophy & Ethics']",12
"['Biology & Life Sciences', 'Environmental Studies', 'Social Sciences']",12
"['Biology & Life Sciences', 'Business & Management', 'Environmental Studies']",12
"['Biology & Life Sciences', 'Environmental Studies', 'Law']",12
"['Biology & Life Sciences', 'Education', 'Environmental Studies']",12
"['Biology & Life Sciences', 'Environmental Studies', 'Software Development']",12
"['Biology & Life Sciences', 'Environmental Studies', 'Humanities']",12
"['Biology & Life Sciences', 'Communication', 'Environmental Studies']",12
"['Biology & Life Sciences', 'Law', 'Social Sciences']",12
"['Biology & Life Sciences', 'Humanities', 'Social Sciences']",12
"['Biology & Life Sciences', 'Communication', 'Social Sciences']",12
"['Biology & Life Sciences', 'Business & Management', 'Law']",12
"['Biology & Life Sciences', 'Business & Management', 'Humanities']",12
"['Biology & Life Sciences', 'Business & Management', 'Communication']",12
"['Biology & Life Sciences', 'Education', 'Law']",12
"['Biology & Life Sciences', 'Law', 'Software Development']",12
"['Biology & Life Sciences', 'Humanities', 'Law']",12
"['Biology & Life Sciences', 'Education', 'Humanities']",12
"['Biology & Life Sciences', 'Communication', 'Education']",12
"['Biology & Life Sciences', 'Humanities', 'Software Development']",12
"['Biology & Life Sciences', 'Communication', 'Software Development']",12
"['Biology & Life Sciences', 'Communication', 'Humanities']",12
"['Entrepreneurship', 'History', 'History']",12
"['Architecture', 'Computer Science', 'History']",12
"['Architecture', 'Economics & Finance', 'History']",12
"['Economics & Finance', 'Economics & Finance', 'History']",12
"['Economics & Finance', 'Entrepreneurship', 'Physics and Astronomy']",12
"['History', 'Math and Logic', 'Physics and Astronomy']",11
"['Computer Science', 'History', 'Machine Learning']",11
"['Computer Science', 'Governance and Society', 'History']",11
"['Biology & Life Sciences', 'History', 'Math and Logic']",11
"['Computer Science', 'Engineering', 'Music and Art']",11
"['Computer Science', 'Governance and Society', 'Machine Learning']",11
"['Biology & Life Sciences', 'Computer Science', 'Economics & Finance']",11
"['Biology & Life Sciences', 'Computer Science', 'Entrepreneurship']",11
"['Computer Science', 'Engineering', 'History']",11
"['Leadership and Management', 'Psychology', 'Software Development']",10
"['Governance and Society', 'Psychology', 'Software Development']",10
"['Music and Art', 'Psychology', 'Software Development']",10
"['Biology & Life Sciences', 'Psychology', 'Software Development']",10
"['Economics', 'Music and Art', 'Psychology']",10
"['Business & Management', 'Education', 'Software Development']",10
"['Education', 'Math and Logic', 'Software Development']",10
"['Education', 'Social Sciences', 'Software Development']",10
"['History', 'Math and Logic', 'Software Development']",10
"['Entrepreneurship', 'History', 'Software Development']",10
"['Biology & Life Sciences', 'Physics and Astronomy', 'Software Development']",10
"['Computer Science', 'Software Development', 'Software Development']",10
"['Biology & Life Sciences', 'Governance and Society', 'Software Development']",10
"['Business & Management', 'Math and Logic', 'Software Development']",10
"['Business & Management', 'Social Sciences', 'Software Development']",10
"['Biology & Life Sciences', 'Music and Art', 'Software Development']",10
"['Math and Logic', 'Social Sciences', 'Software Development']",10
"['Computer Science', 'Machine Learning', 'Physics and Astronomy']",10
"['Computer Science', 'Electronics', 'History']",10
"['Biology & Life Sciences', 'Engineering', 'History']",10
"['Economics', 'Psychology', 'Software Development']",9
"['Computer Science', 'Leadership and Management', 'Psychology']",9
"['Computer Science', 'Governance and Society', 'Psychology']",9
"['Biology & Life Sciences', 'Computer Science', 'Psychology']",9
"['Business & Management', 'Education', 'Math and Logic']",9
"['Business & Management', 'Education', 'Social Sciences']",9
"['Education', 'Math and Logic', 'Social Sciences']",9
"['Economics', 'Music and Art', 'Software Development']",9
"['Biology & Life Sciences', 'History', 'Music and Art']",9
"['Entrepreneurship', 'History', 'Math and Logic']",9
"['Biology & Life Sciences', 'Entrepreneurship', 'History']",9
"['Computer Science', 'Governance and Society', 'Physics and Astronomy']",9
"['Biology & Life Sciences', 'Math and Logic', 'Physics and Astronomy']",9
"['Computer Science', 'Computer Science', 'Entrepreneurship']",9
"['Computer Science', 'Entrepreneurship', 'Math and Logic']",9
"['Computer Science', 'Engineering', 'Physics and Astronomy']",9
"['Business & Management', 'Math and Logic', 'Social Sciences']",9
"['Computer Science', 'Economics & Finance', 'Math and Logic']",9
"['Computer Science', 'Economics & Finance', 'Philosophy & Ethics']",9
"['Biology & Life Sciences', 'History', 'History']",9
"['Architecture', 'Computer Science', 'Economics & Finance']",9
"['Computer Science', 'Computer Science', 'Economics & Finance']",9
"['Computer Science', 'Economics & Finance', 'Economics & Finance']",9
"['Psychology', 'Psychology', 'Software Development']",8
"['Bioinformatics', 'Psychology', 'Software Development']",8
"['Leadership and Management', 'Machine Learning', 'Psychology']",8
"['Bioinformatics', 'Economics', 'Psychology']",8
"['Governance and Society', 'Machine Learning', 'Psychology']",8
"['Biology & Life Sciences', 'Machine Learning', 'Psychology']",8
"['Bioinformatics', 'Music and Art', 'Psychology']",8
"['Education', 'Music and Art', 'Software Development']",8
"['Biology & Life Sciences', 'Education', 'Music and Art']",8
"['Computer Science', 'Leadership and Management', 'Software Development']",8
"['Math and Logic', 'Physics and Astronomy', 'Software Development']",8
"['Bioinformatics', 'Economics', 'Software Development']",8
"['Governance and Society', 'Machine Learning', 'Software Development']",8
"['Biology & Life Sciences', 'Medicine & Healthcare', 'Software Development']",8
"['Business & Management', 'Music and Art', 'Software Development']",8
"['Bioinformatics', 'Music and Art', 'Software Development']",8
"['Math and Logic', 'Music and Art', 'Software Development']",8
"['Music and Art', 'Social Sciences', 'Software Development']",8
"['Biology & Life Sciences', 'Data Analysis', 'Software Development']",8
"['Biology & Life Sciences', 'History', 'Machine Learning']",8
"['Bioinformatics', 'Economics', 'Music and Art']",8
"['Biology & Life Sciences', 'Math and Logic', 'Music and Art']",8
"['Biology & Life Sciences', 'Music and Art', 'Social Sciences']",8
"['Biology & Life Sciences', 'Business & Management', 'Music and Art']",8
"['Computer Science', 'Machine Learning', 'Medicine & Healthcare']",8
"['Computer Science', 'Data Analysis', 'Machine Learning']",8
"['Computer Science', 'Data Analysis', 'Medicine & Healthcare']",8
"['Computer Science', 'History', 'Medicine & Healthcare']",8
"['Computer Science', 'Governance and Society', 'Medicine & Healthcare']",8
"['Computer Science', 'Data Analysis', 'History']",8
"['Computer Science', 'Data Analysis', 'Governance and Society']",8
"['Environmental Studies', 'Math and Logic', 'Social Sciences']",8
"['Business & Management', 'Environmental Studies', 'Math and Logic']",8
"['Environmental Studies', 'Law', 'Math and Logic']",8
"['Education', 'Environmental Studies', 'Math and Logic']",8
"['Environmental Studies', 'Math and Logic', 'Software Development']",8
"['Environmental Studies', 'Humanities', 'Math and Logic']",8
"['Communication', 'Environmental Studies', 'Math and Logic']",8
"['Law', 'Math and Logic', 'Social Sciences']",8
"['Humanities', 'Math and Logic', 'Social Sciences']",8
"['Communication', 'Math and Logic', 'Social Sciences']",8
"['Business & Management', 'Law', 'Math and Logic']",8
"['Business & Management', 'Humanities', 'Math and Logic']",8
"['Business & Management', 'Communication', 'Math and Logic']",8
"['Education', 'Law', 'Math and Logic']",8
"['Law', 'Math and Logic', 'Software Development']",8
"['Humanities', 'Law', 'Math and Logic']",8
"['Communication', 'Law', 'Math and Logic']",8
"['Education', 'Humanities', 'Math and Logic']",8
"['Communication', 'Education', 'Math and Logic']",8
"['Humanities', 'Math and Logic', 'Software Development']",8
"['Communication', 'Math and Logic', 'Software Development']",8
"['Communication', 'Humanities', 'Math and Logic']",8
"['Biology & Life Sciences', 'Law', 'Medicine & Healthcare']",8
"['History', 'Philosophy & Ethics', 'Physics and Astronomy']",8
"['Entrepreneurship', 'History', 'Philosophy & Ethics']",8
"['Business & Management', 'Environmental Studies', 'Social Sciences']",8
"['Environmental Studies', 'Law', 'Social Sciences']",8
"['Education', 'Environmental Studies', 'Social Sciences']",8
"['Environmental Studies', 'Social Sciences', 'Software Development']",8
"['Environmental Studies', 'Humanities', 'Social Sciences']",8
"['Communication', 'Environmental Studies', 'Social Sciences']",8
"['Business & Management', 'Environmental Studies', 'Law']",8
"['Business & Management', 'Education', 'Environmental Studies']",8
"['Business & Management', 'Environmental Studies', 'Software Development']",8
"['Business & Management', 'Environmental Studies', 'Humanities']",8
"['Business & Management', 'Communication', 'Environmental Studies']",8
"['Education', 'Environmental Studies', 'Law']",8
"['Environmental Studies', 'Law', 'Software Development']",8
"['Environmental Studies', 'Humanities', 'Law']",8
"['Communication', 'Environmental Studies', 'Law']",8
"['Education', 'Environmental Studies', 'Software Development']",8
"['Education', 'Environmental Studies', 'Humanities']",8
"['Communication', 'Education', 'Environmental Studies']",8
"['Environmental Studies', 'Humanities', 'Software Development']",8
"['Communication', 'Environmental Studies', 'Software Development']",8
"['Communication', 'Environmental Studies', 'Humanities']",8
"['Biology & Life Sciences', 'History', 'Law']",8
"['Architecture', 'History', 'Physics and Astronomy']",8
"['Architecture', 'Entrepreneurship', 'History']",8
"['Business & Management', 'Law', 'Social Sciences']",8
"['Business & Management', 'Humanities', 'Social Sciences']",8
"['Business & Management', 'Communication', 'Social Sciences']",8
"['Education', 'Law', 'Social Sciences']",8
"['Law', 'Social Sciences', 'Software Development']",8
"['Humanities', 'Law', 'Social Sciences']",8
"['Communication', 'Law', 'Social Sciences']",8
"['Education', 'Humanities', 'Social Sciences']",8
"['Communication', 'Education', 'Social Sciences']",8
"['Humanities', 'Social Sciences', 'Software Development']",8
"['Communication', 'Social Sciences', 'Software Development']",8
"['Communication', 'Humanities', 'Social Sciences']",8
"['Business & Management', 'Education', 'Law']",8
"['Business & Management', 'Law', 'Software Development']",8
"['Business & Management', 'Humanities', 'Law']",8
"['Business & Management', 'Communication', 'Law']",8
"['Business & Management', 'Education', 'Humanities']",8
"['Business & Management', 'Communication', 'Education']",8
"['Business & Management', 'Humanities', 'Software Development']",8
"['Business & Management', 'Communication', 'Software Development']",8
"['Business & Management', 'Communication', 'Humanities']",8
"['Education', 'Law', 'Software Development']",8
"['Education', 'Humanities', 'Law']",8
"['Communication', 'Education', 'Law']",8
"['Humanities', 'Law', 'Software Development']",8
"['Communication', 'Law', 'Software Development']",8
"['Communication', 'Humanities', 'Law']",8
"['Education', 'Humanities', 'Software Development']",8
"['Communication', 'Education', 'Software Development']",8
"['Communication', 'Education', 'Humanities']",8
"['Communication', 'Humanities', 'Software Development']",8
"['Business Strategy', 'Psychology', 'Software Development']",7
"['Machine Learning', 'Psychology', 'Psychology']",7
"['Biology & Life Sciences', 'Education', 'History']",7
"['Biology & Life Sciences', 'Education', 'Physics and Astronomy']",7
"['Biology & Life Sciences', 'Education', 'Machine Learning']",7
"['Biology & Life Sciences', 'Education', 'Governance and Society']",7
"['Machine Learning', 'Music and Art', 'Software Development']",7
"['Biology & Life Sciences', 'Machine Learning', 'Music and Art']",7
"['Computer Science', 'Economics', 'History']",7
"['Bioinformatics', 'Computer Science', 'History']",7
"['Biology & Life Sciences', 'Business & Management', 'History']",7
"['Biology & Life Sciences', 'History', 'Social Sciences']",7
"['Bioinformatics', 'Computer Science', 'Physics and Astronomy']",7
"['Biology & Life Sciences', 'Business & Management', 'Physics and Astronomy']",7
"['Biology & Life Sciences', 'Physics and Astronomy', 'Social Sciences']",7
"['Biology', 'Computer Science', 'Music and Art']",7
"['Computer Science', 'Education & Teacher Training', 'Music and Art']",7
"['Bioinformatics', 'Computer Science', 'Machine Learning']",7
"['Biology & Life Sciences', 'Governance and Society', 'Machine Learning']",7
"['Biology & Life Sciences', 'Business & Management', 'Machine Learning']",7
"['Biology & Life Sciences', 'Machine Learning', 'Math and Logic']",7
"['Biology & Life Sciences', 'Machine Learning', 'Social Sciences']",7
"['Computer Science', 'Engineering', 'Machine Learning']",7
"['Bioinformatics', 'Business & Management', 'Computer Science']",7
"['Biology', 'Computer Science', 'Medicine & Healthcare']",7
"['Biology', 'Computer Science', 'Electronics']",7
"['Biology', 'Computer Science', 'Data Analysis']",7
"['Biology', 'Computer Science', 'Governance and Society']",7
"['Biology', 'Computer Science', 'Engineering']",7
"['Computer Science', 'Electronics', 'Engineering']",7
"['Biology & Life Sciences', 'Business & Management', 'Governance and Society']",7
"['Biology & Life Sciences', 'Governance and Society', 'Math and Logic']",7
"['Biology & Life Sciences', 'Governance and Society', 'Social Sciences']",7
"['Biology & Life Sciences', 'Communication', 'Governance and Society']",7
"['Biology & Life Sciences', 'Governance and Society', 'Law']",7
"['Biology & Life Sciences', 'Communication', 'Data Analysis']",7
"['Biology & Life Sciences', 'Data Analysis', 'Law']",7
"['Biology & Life Sciences', 'Communication', 'Medicine & Healthcare']",7
"['Biology', 'Biology & Life Sciences', 'Law']",7
"['Biology & Life Sciences', 'Environmental Studies', 'History']",7
"['Biology & Life Sciences', 'Engineering', 'Environmental Studies']",7
"['Biology & Life Sciences', 'Engineering', 'Software Development']",7
"['Biology & Life Sciences', 'Communication', 'History']",7
"['Biology & Life Sciences', 'Communication', 'Engineering']",7
"['History', 'History', 'Software Development']",7
"['Computer Science', 'Education', 'Psychology']",6
"['Economics & Finance', 'Psychology', 'Software Development']",6
"['Medicine & Healthcare', 'Psychology', 'Software Development']",6
"['Data Analysis', 'Psychology', 'Software Development']",6
"['Business Strategy', 'Machine Learning', 'Psychology']",6
"['Computer Science', 'Psychology', 'Psychology']",6
"['Computer Science', 'History', 'Psychology']",6
"['Computer Science', 'Physics and Astronomy', 'Psychology']",6
